short_name,station_id,legacy_id,capacity,name,lat,lon,date,year
5450.01,1786697166576476490,1786697166576476490,47,N 10 St & Berry St,40.720253,-73.957082,2024-09-26,2024
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,47,N 12 St & Bedford Ave,40.72079821,-73.95484712,2024-09-26,2024
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2023-03-22,2023
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2022-12-12,2022
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2021-09-22,2021
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2020-10-28,2020
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2019-10-12,2019
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2018-12-13,2018
5450.04,66dd1846-0aca-11e7-82f6-3863bb44ef7c,3101,27,N 12 St & Bedford Ave,40.72079821,-73.95484712,2017-08-22,2017
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,64,Rivington St & Chrystie St,40.72110063,-73.9919254,2024-09-26,2024
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,64,Rivington St & Chrystie St,40.72110063,-73.9919254,2023-03-22,2023
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,64,Rivington St & Chrystie St,40.72110063,-73.9919254,2022-12-12,2022
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,64,Rivington St & Chrystie St,40.72110063,-73.9919254,2021-09-22,2021
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,50,Rivington St & Chrystie St,40.72110063,-73.9919254,2020-10-28,2020
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,38,Rivington St & Chrystie St,40.72110063,-73.9919254,2019-10-12,2019
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,38,Rivington St & Chrystie St,40.72110063,-73.9919254,2018-12-13,2018
5453.01,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,473,38,Rivington St & Chrystie St,40.72110063,-73.9919254,2017-08-22,2017
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,66,Forsyth St & Broome St,40.71893904,-73.99266288,2024-09-26,2024
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,66,Forsyth St & Broome St,40.71893904,-73.99266288,2023-03-22,2023
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,66,Forsyth St & Broome St,40.71893904,-73.99266288,2022-12-12,2022
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,66,Forsyth St & Broome St,40.71893904,-73.99266288,2021-09-22,2021
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,39,Forsyth St & Broome St,40.71893904,-73.99266288,2020-10-28,2020
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,39,Forsyth St & Broome St,40.71893904,-73.99266288,2019-10-12,2019
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,39,Forsyth St & Broome St,40.71893904,-73.99266288,2018-12-13,2018
5453.05,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,531,39,Forsyth St & Broome St,40.71893904,-73.99266288,2017-08-22,2017
5453.06,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,4708,37,Kenmare St & Elizabeth St,40.72054,-73.9949,2024-09-26,2024
5453.06,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,4708,37,Kenmare St & Elizabeth St,40.72054,-73.9949,2023-03-22,2023
5453.06,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,4708,37,Kenmare St & Elizabeth St,40.72054,-73.9949,2022-12-12,2022
5458.02,1786697528321024934,1786697528321024934,45,N 5 St & Northside Piers,40.719876,-73.963865,2024-09-26,2024
5470.02,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,4749,66,N Moore St & Hudson St,40.7199611811714,-74.0084432065487,2024-06-23,2024
5470.02,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,4749,66,N Moore St & Hudson St,40.7199611811714,-74.0084432065487,2023-03-22,2023
5470.02,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,4749,44,N Moore St & Hudson St,40.7199611811714,-74.0084432065487,2022-12-12,2022
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,35,Greenwich St & Hubert St,40.721319,-74.010065,2024-09-26,2024
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,35,Greenwich St & Hubert St,40.721319,-74.010065,2023-03-22,2023
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,35,Greenwich St & Hubert St,40.721319,-74.010065,2022-12-12,2022
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,35,Greenwich St & Hubert St,40.721319,-74.010065,2021-09-22,2021
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,35,Greenwich St & Hubert St,40.721319,-74.010065,2020-10-28,2020
5470.10,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,31,Greenwich St & Hubert St,40.721319,-74.010065,2017-08-22,2017
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,29,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2024-09-26,2024
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,29,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2023-03-22,2023
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,29,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2022-12-12,2022
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,29,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2021-09-22,2021
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,30,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2020-10-28,2020
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,30,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2019-10-12,2019
5470.12,c1e24edf-7192-433f-8d38-be5b6b3647c5,3664,30,North Moore St & Greenwich St,40.7201952143746,-74.0103006362915,2018-12-13,2018
5470.13,4692,4692,69,Hudson St & N Moore St,40.719887998,-74.0086269379,2024-09-26,2024
5470.13,4692,4692,47,Hudson St & N Moore St,40.7198879979813,-74.0086269378662,2022-03-28,2022
5471.04,528ed1e0-75aa-45be-8afe-c3f1c950782f,4862,20,Grand Ave & 58 Ave,40.72098,-73.90701,2024-09-26,2024
5471.04,528ed1e0-75aa-45be-8afe-c3f1c950782f,4862,20,Grand Ave & 58 Ave,40.72098,-73.90701,2023-03-22,2023
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2024-09-26,2024
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2023-03-22,2023
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2022-12-12,2022
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2021-09-22,2021
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2020-10-28,2020
5473.03,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,19,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2019-10-12,2019
5473.06,1786696384892428996,1786696384892428996,21,Monitor St & Meeker Ave,40.721226,-73.941845,2024-09-26,2024
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,84,E 2 St & Ave C,40.7208736,-73.98085795,2024-09-26,2024
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,84,E 2 St & Avenue C,40.7208736,-73.98085795,2023-03-22,2023
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,56,E 2 St & Avenue C,40.7208736,-73.98085795,2022-12-12,2022
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,56,E 2 St & Avenue C,40.7208736,-73.98085795,2021-09-22,2021
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,55,E 2 St & Avenue C,40.7208736,-73.98085795,2020-10-28,2020
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,54,E 2 St & Avenue C,40.7208736,-73.98085795,2019-10-12,2019
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,29,E 2 St & Avenue C,40.7208736,-73.98085795,2018-12-13,2018
5476.03,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,31,E 2 St & Avenue C,40.7208736,-73.98085795,2017-08-22,2017
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2024-09-26,2024
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2023-03-22,2023
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2022-12-12,2022
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2021-09-22,2021
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2020-10-28,2020
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2019-10-12,2019
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2018-12-13,2018
5481.04,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,3102,27,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2017-08-22,2017
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,49,Allen St & Stanton St,40.722055,-73.989111,2024-09-26,2024
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,49,Allen St & Stanton St,40.722055,-73.989111,2023-03-22,2023
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,33,Allen St & Stanton St,40.722055,-73.989111,2022-12-12,2022
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,33,Allen St & Stanton St,40.722055,-73.989111,2021-09-22,2021
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,33,Allen St & Stanton St,40.722055,-73.989111,2020-10-28,2020
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,31,Allen St & Stanton St,40.722055,-73.989111,2019-10-12,2019
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,31,Allen St & Stanton St,40.722055,-73.989111,2018-12-13,2018
5484.09,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,31,Allen St & Stanton St,40.722055,-73.989111,2017-08-22,2017
5489.02,3103,3103,27,N 11 St & Wythe Ave,40.72153267,-73.95782357,2017-08-22,2017
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2024-09-26,2024
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2023-03-22,2023
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2022-12-12,2022
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2021-09-22,2021
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2020-10-28,2020
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,54,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2019-10-12,2019
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,47,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2018-12-13,2018
5489.03,66dcac42-0aca-11e7-82f6-3863bb44ef7c,3016,47,Kent Ave & N 7 St,40.7203677529846,-73.9616507291794,2017-08-22,2017
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2024-09-26,2024
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2023-03-22,2023
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2022-12-12,2022
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2021-09-22,2021
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2020-10-28,2020
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2019-10-12,2019
5489.04,0e3dedfb-df10-4900-a67b-95349a81bc5c,3693,27,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074,2018-12-13,2018
5489.06,1791188268875152272,1791188268875152272,49,N 9 St & Wythe Ave,40.72054,-73.959,2024-09-26,2024
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2024-09-26,2024
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2023-03-22,2023
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2022-12-12,2022
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2021-09-22,2021
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2020-10-28,2020
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2019-10-12,2019
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2018-12-13,2018
5492.05,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,33,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,2017-08-22,2017
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,45,Grand St & Greene St,40.7217000523561,-74.002381414175,2024-09-26,2024
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,43,Grand St & Greene St,40.7217000523561,-74.002381414175,2023-03-22,2023
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,43,Grand St & Greene St,40.7217000523561,-74.002381414175,2022-12-12,2022
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,65,Grand St & Greene St,40.7217000523561,-74.002381414175,2021-09-22,2021
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,65,Grand St & Greene St,40.7217000523561,-74.002381414175,2020-10-28,2020
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,3,Grand St & Greene St,40.72165481,-74.00234737,2019-10-12,2019
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,39,Grand St & Greene St,40.72165481,-74.00234737,2018-12-13,2018
5500.02,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,2010,39,Grand St & Greene St,40.72165481,-74.00234737,2017-08-22,2017
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,73,6 Ave & Canal St,40.72243797,-74.00566443,2024-09-26,2024
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,73,6 Ave & Canal St,40.72243797,-74.00566443,2023-03-22,2023
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,49,6 Ave & Canal St,40.72243797,-74.00566443,2022-12-12,2022
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,49,6 Ave & Canal St,40.72243797,-74.00566443,2021-09-22,2021
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,48,6 Ave & Canal St,40.72243797,-74.00566443,2020-10-28,2020
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,47,6 Ave & Canal St,40.72243797,-74.00566443,2019-10-12,2019
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,45,6 Ave & Canal St,40.72243797,-74.00566443,2018-12-13,2018
5500.07,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,45,6 Ave & Canal St,40.72243797,-74.00566443,2017-08-22,2017
5501.06,94771406-6712-4508-9392-11e9d90e1185,4866,19,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295,2024-09-26,2024
5501.06,94771406-6712-4508-9392-11e9d90e1185,4866,19,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295,2023-03-22,2023
5503.01,344064f8-e82f-40fb-b235-aff506b77ae5,3900,30,Morgan Ave & Lombardy St,40.72226,-73.93889,2024-09-26,2024
5503.01,344064f8-e82f-40fb-b235-aff506b77ae5,3900,30,Morgan Ave & Lombardy St,40.72226,-73.93889,2023-03-22,2023
5503.01,344064f8-e82f-40fb-b235-aff506b77ae5,3900,30,Morgan Ave & Lombardy St,40.72226,-73.93889,2022-12-12,2022
5503.01,344064f8-e82f-40fb-b235-aff506b77ae5,3900,30,Morgan Ave & Lombardy St,40.72226,-73.93889,2021-09-22,2021
5503.01,344064f8-e82f-40fb-b235-aff506b77ae5,3900,30,Morgan Ave & Lombardy St,40.72226,-73.93889,2020-10-28,2020
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Ave D & E 8 St,40.72368361,-73.97574813,2024-09-26,2024
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Ave D & E 8 St,40.72368361,-73.97574813,2023-03-22,2023
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Ave D & E 8 St,40.72368361,-73.97574813,2022-12-12,2022
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Ave D & E 8 St,40.72368361,-73.97574813,2021-09-22,2021
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Avenue D & E 8 St,40.72368361,-73.97574813,2020-01-10,2020
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,30,Avenue D & E 8 St,40.72368361,-73.97574813,2019-10-12,2019
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,24,Avenue D & E 8 St,40.72368361,-73.97574813,2018-12-13,2018
5506.10,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,24,Avenue D & E 8 St,40.72368361,-73.97574813,2017-08-22,2017
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,45,E 6 St & Ave D,40.72228087,-73.97668709,2024-09-26,2024
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,31,E 6 St & Avenue D,40.72228087,-73.97668709,2023-03-22,2023
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,31,E 6 St & Avenue D,40.72228087,-73.97668709,2022-12-12,2022
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,31,E 6 St & Avenue D,40.72228087,-73.97668709,2021-09-22,2021
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,31,E 6 St & Avenue D,40.72228087,-73.97668709,2020-10-28,2020
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,31,E 6 St & Avenue D,40.72228087,-73.97668709,2019-10-12,2019
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,23,E 6 St & Avenue D,40.72228087,-73.97668709,2018-12-13,2018
5506.14,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,23,E 6 St & Avenue D,40.72228087,-73.97668709,2017-08-22,2017
5509.02,9b0c2c99-214f-4e15-b476-1626c03a9e4e,4691,63,Washington St & Laight St,40.72231,-74.0106,2024-09-26,2024
5509.02,9b0c2c99-214f-4e15-b476-1626c03a9e4e,4691,43,Washington St & Laight St,40.72231,-74.0106,2023-03-22,2023
5509.02,9b0c2c99-214f-4e15-b476-1626c03a9e4e,4691,43,Washington St & Laight St,40.72231,-74.0106,2022-12-12,2022
5510.02,9dde927d-9984-4f97-bcd0-fbcb59e6ca66,4864,19,57 Rd & 59 St,40.72249,-73.90854,2024-09-26,2024
5510.02,9dde927d-9984-4f97-bcd0-fbcb59e6ca66,4864,19,57 Rd & 59 St,40.72249,-73.90854,2023-03-22,2023
5510.05,b9b58379-b29a-4fa8-ba72-c647728e1686,4863,21,57 Rd & 58 St,40.72235,-73.91215,2024-09-26,2024
5510.05,b9b58379-b29a-4fa8-ba72-c647728e1686,4863,21,57 Rd & 58 St,40.72235,-73.91215,2023-03-22,2023
5512.05,3449,3449,18,Eckford St & Engert Ave,40.7214625622982,-73.9480090141296,2019-10-12,2019
5512.05,3449,3449,18,Eckford St & Engert Ave,40.7214625622982,-73.9480090141296,2018-12-13,2018
5512.05,3449,3449,18,Eckford St & Engert Ave,40.7214625622982,-73.9480090141296,2017-08-22,2017
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,85,E 2 St & Ave B,40.72217444,-73.98368779,2024-09-26,2024
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,85,E 2 St & Avenue B,40.72217444,-73.98368779,2023-03-22,2023
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,58,E 2 St & Avenue B,40.72217444,-73.98368779,2022-12-12,2022
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,58,E 2 St & Avenue B,40.72217444,-73.98368779,2021-09-22,2021
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,58,E 2 St & Avenue B,40.72217444,-73.98368779,2020-10-28,2020
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,58,E 2 St & Avenue B,40.72217444,-73.98368779,2019-10-12,2019
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,37,E 2 St & Avenue B,40.72217444,-73.98368779,2018-12-13,2018
5515.02,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,37,E 2 St & Avenue B,40.72217444,-73.98368779,2017-08-22,2017
5515.08,edc9b877-c311-46b4-a780-59ee7e692324,4698,37,E 4 St & Ave B,40.7233468321802,-73.9826591312885,2024-09-26,2024
5515.08,edc9b877-c311-46b4-a780-59ee7e692324,4698,37,E 4 St & Ave B,40.7233468321802,-73.9826591312885,2023-03-22,2023
5515.08,edc9b877-c311-46b4-a780-59ee7e692324,4698,24,E 4 St & Ave B,40.7233468321802,-73.9826591312885,2022-12-12,2022
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,54,N 15 St & Wythe Ave,40.724055,-73.955736,2024-09-26,2024
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,54,N 15 St & Wythe Ave,40.724055,-73.955736,2023-03-22,2023
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,54,N 15 St & Wythe Ave,40.724055,-73.955736,2022-12-12,2022
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,54,N 15 St & Wythe Ave,40.724055,-73.955736,2021-09-22,2021
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,24,N 15 St & Wythe Ave,40.724055,-73.955736,2020-10-28,2020
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,24,N 15 St & Wythe Ave,40.724055,-73.955736,2019-10-12,2019
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,24,N 15 St & Wythe Ave,40.724055,-73.955736,2018-12-13,2018
5520.09,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,3105,24,N 15 St & Wythe Ave,40.724055,-73.955736,2017-08-22,2017
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,47,Stanton St & Chrystie St,40.72229346,-73.99147535,2024-09-26,2024
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,47,Stanton St & Chrystie St,40.72229346,-73.99147535,2023-03-22,2023
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2022-12-12,2022
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2021-09-22,2021
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2020-10-28,2020
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2019-10-12,2019
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2018-12-13,2018
5523.02,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,Stanton St & Chrystie St,40.72229346,-73.99147535,2017-08-22,2017
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2024-09-26,2024
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2023-03-22,2023
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2022-12-12,2022
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2021-09-22,2021
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2020-10-28,2020
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,67,Mercer St & Spring St,40.72362738,-73.99949601,2019-10-12,2019
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,31,Mercer St & Spring St,40.72362738,-73.99949601,2018-12-13,2018
5532.01,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,31,Mercer St & Spring St,40.72362738,-73.99949601,2017-08-22,2017
5539.06,66db402c-0aca-11e7-82f6-3863bb44ef7c,248,87,Laight St & Hudson St,40.72185379,-74.00771779,2024-09-26,2024
5539.06,66db402c-0aca-11e7-82f6-3863bb44ef7c,248,87,Laight St & Hudson St,40.72185379,-74.00771779,2023-03-22,2023
5539.06,66db402c-0aca-11e7-82f6-3863bb44ef7c,248,91,Laight St & Hudson St,40.72185379,-74.00771779,2022-12-12,2022
